"task_id","title","description","type","status","priority","assignee","reporter","due_date","estimated_hours","story_points","labels","sprint","sprint_goal","epic","epic_id","project","parent_id","dependencies","skills_required","complexity","risk_level","acceptance_criteria","definition_of_done","created_at","updated_at","sprint_start_date","sprint_end_date","capacity_allocation","collaboration_required","external_dependencies","testing_requirements","deployment_notes","business_value"
"ADM-022","Admin Confirms Critical Deletes with a Two-Step Verification Process","As an Administrator, I want to be presented with a two-step confirmation dialog that requires a deliberate action before executing a critical delete operation, so that I can prevent accidental data loss.","Story","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-11-22","5","5","frontend,admin,security,usability","Sprint 2","Complete User Onboarding and Core Profile Management","Platform Administration","EPIC-02","Hyperlocal Delivery Service","ADM-007","ADM-005,ADM-021","React,UI/UX Design","Medium","Low","Admin is presented with a two-step confirmation for critical deletes (Users, Stores, Zones); Admin must type entity name to confirm; Cancelling the action aborts the deletion.","Code reviewed; >80% test coverage; E2E tests passing; UI/UX reviewed and approved.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team to define 'critical delete' APIs","","E2E, Usability","Implemented as a reusable frontend component.","Mitigates risk of accidental, irreversible data loss of core entities."
"CUS-003","Customer Login with OTP","As a registered customer, I want to log in to my account using my mobile number and an OTP so that I can access my profile and place orders.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-11-22","5","5","backend,auth,customer,login","Sprint 2","Complete User Onboarding and Core Profile Management","Identity & Access Management","EPIC-01","Hyperlocal Delivery Service","CUS-001","CUS-001","NestJS,AWS Cognito,Redis","Medium","Medium","Successful login with valid mobile and OTP; Account lockout after 5 failed attempts; OTP generation is rate-limited.","Code reviewed; >80% test coverage; E2E tests passing; Security features (rate limiting, lockout) implemented and tested.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Frontend team for UI","AWS Cognito, AWS SNS","E2E, Security, Performance","Implements security features for authentication.","Provides secure and convenient access for users, a prerequisite for all platform engagement."
"CUS-004","Customer Login Error for Invalid OTP","As a registered customer, I want to be shown a clear error message when I enter an incorrect OTP, so that I can quickly try again.","Story","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-11-22","1","1","frontend,auth,customer,login,error-handling","Sprint 2","Complete User Onboarding and Core Profile Management","Identity & Access Management","EPIC-01","Hyperlocal Delivery Service","CUS-003","CUS-003","React Native,State Management","Low","Low","User is shown 'Invalid OTP' for incorrect OTP; User is shown 'OTP has expired' for expired OTP; Input field is cleared for retry.","Code reviewed; >80% test coverage; E2E tests passing; UI/UX reviewed and approved.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team for API error codes","","E2E, Usability","","Improves user experience by providing clear, actionable feedback during a common error scenario."
"CUS-005","Customer Account Lockout After Failed Attempts","As a customer, I want the system to temporarily lock my account after several consecutive failed OTP login attempts, to protect me from brute-force attacks.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-11-22","3","3","backend,auth,customer,security","Sprint 2","Complete User Onboarding and Core Profile Management","Identity & Access Management","EPIC-01","Hyperlocal Delivery Service","CUS-003","CUS-003","NestJS,Redis,Security","Medium","Low","Account is locked after 5 failed attempts; Login/OTP requests are blocked during lockout; Account is automatically unlocked after duration expires.","Code reviewed; >80% test coverage; E2E tests passing; Security requirements met.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","","Redis","E2E, Security","Requires Redis for state management.","Enhances platform security by preventing brute-force attacks."
"VND-001","Vendor Initiates Registration with Business Details and Documents","As a prospective local business owner, I want to fill out a registration form with my business details and upload necessary legal documents, so that I can submit my application to become a vendor.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-11-22","5","5","backend,onboarding,vendor,security","Sprint 2","Complete User Onboarding and Core Profile Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","","ADM-001","NestJS,React,AWS S3,API Design","Medium","Medium","Successful registration submission with all required info; Account status is 'pending_verification'; Error on existing mobile/GST number.","Code reviewed; >80% test coverage; E2E tests passing; Secure file handling implemented and verified.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Frontend team for UI","AWS S3","E2E, Security","Requires S3 bucket for documents.","Critical step in the vendor acquisition funnel."
"RDR-001","Rider Initiates Registration with Document Upload","As a prospective delivery rider, I want to register for an account by providing my personal details, vehicle information, bank details, and uploading necessary documents.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-11-22","5","5","backend,onboarding,rider,security","Sprint 2","Complete User Onboarding and Core Profile Management","Rider Management","EPIC-04","Hyperlocal Delivery Service","","ADM-001","NestJS,React Native,AWS S3,API Design","Medium","Medium","Successful registration submission with all details and documents; Account status is 'pending_verification'; Error on existing mobile number.","Code reviewed; >80% test coverage; E2E tests passing; Secure file handling implemented.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Mobile team for UI","AWS S3","E2E, Security","Requires S3 bucket for documents.","Enables the onboarding of new riders, critical for delivery capacity."
"VND-002","Vendor Views Pending Verification Status","As a new vendor, I want to be shown a 'Pending Verification' status page when I log in, so that I have confirmation that my application is under review.","Story","Sprint Backlog","High","frontend.dev@company.com","product.owner@company.com","2024-11-22","2","2","frontend,vendor,onboarding,ux","Sprint 2","Complete User Onboarding and Core Profile Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-001","VND-001,VND-004","React,Routing","Low","Low","Successful login by a pending vendor redirects to a dedicated 'Pending Verification' page; User is blocked from accessing other dashboard URLs.","Code reviewed; >80% test coverage; E2E tests passing; UI/UX reviewed.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team for user status API","","E2E, Security","Requires frontend route guards.","Improves vendor onboarding experience by providing immediate feedback."
"RDR-002","Rider Views Pending Verification Status","As a new rider, I want to see a 'Pending Verification' status on my screen so that I know my application was received and is under review.","Story","Sprint Backlog","High","mobile.dev@company.com","product.owner@company.com","2024-11-22","3","3","mobile,rider,onboarding,ux","Sprint 2","Complete User Onboarding and Core Profile Management","Rider Management","EPIC-04","Hyperlocal Delivery Service","RDR-001","RDR-001,RDR-004","React Native,Routing","Medium","Low","Successful login by a pending rider redirects to 'Pending Verification' screen; Rider is blocked from accessing other app sections.","Code reviewed; >80% test coverage; E2E tests passing; UI/UX reviewed.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team for user status API","","E2E, Security","Requires mobile app route guards.","Improves rider onboarding experience by managing expectations."
"CUS-006","Customer Profile Management","As a registered customer, I want to view and edit my personal profile information (name and email), so that my account details are accurate.","Story","Sprint Backlog","High","mobile.dev@company.com","product.owner@company.com","2024-11-22","2","2","mobile,customer,profile","Sprint 2","Complete User Onboarding and Core Profile Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-003","CUS-001,CUS-003","React Native,API Integration","Low","Low","Customer can view their profile info; Customer can edit name and email; Mobile number is non-editable; A notification is sent on change.","Code reviewed; >80% test coverage; E2E tests passing; API performance meets NFRs.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-11","2024-11-22","100%","Backend team for profile API","","E2E, Security","","Enhances user data accuracy and trust by giving users control."
"VND-004","Vendor Login with OTP","As a registered vendor, I want to log in to my dashboard using my mobile number and an OTP so that I can securely manage my store.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-12-06","3","3","backend,auth,vendor,login","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-001","VND-001,ADM-003","NestJS,AWS Cognito,Redis","Low","Low","Successful login for active vendor; Login blocked for non-active vendor accounts.","Code reused/refactored from customer login; E2E tests passing for all vendor statuses.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for UI","","E2E, Security","Reuses core authentication logic.","Provides secure access for vendors to the platform's core management tools."
"RDR-004","Rider Login with OTP","As a registered Rider, I want to log in to the mobile application using my registered mobile number and an OTP so that I can access my account.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-12-06","3","3","backend,auth,rider,login","Sprint 3","Enable Vendor Self-Service and Catalog Management","Rider Management","EPIC-04","Hyperlocal Delivery Service","RDR-001","RDR-001,ADM-003","NestJS,AWS Cognito,Redis","Low","Low","Successful login for active rider; Login blocked for non-active rider accounts.","Code reused/refactored from customer login; E2E tests passing for all rider statuses.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Mobile team for UI","","E2E, Security","Reuses core authentication logic.","Provides a secure, password-less authentication method for riders."
"VND-005","Vendor Manages Store Profile","As a registered vendor, I want to view and edit my store's profile information, including its name, address, and contact details.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","5","5","backend,vendor,profile","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-004","VND-004,ADM-013","NestJS,React,Mapbox API","Medium","Medium","Vendor can update store name, phone, address; Address change triggers re-geocoding; Address must be within an operational zone.","Code reviewed; >80% test coverage; E2E tests passing; Geocoding integration verified.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team, DevOps for Mapbox keys","Mapbox API","E2E, Security","Requires external service integration.","Ensures data accuracy for logistics and customer experience."
"VND-006","Vendor Sets and Manages Daily Business Hours","As a vendor, I want to define and manage my store's daily operating hours, including multiple time slots per day or marking days as closed.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","5","5","backend,vendor,store-management","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-005","VND-005,VND-007","NestJS,React,PostgreSQL","Medium","Low","Vendor can set standard hours for a day; Vendor can mark a day as closed; Vendor can set multiple time slots per day; Customer view reflects store status correctly.","Code reviewed; >80% test coverage; E2E tests passing; Timezone handling verified.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for UI","","E2E, Usability","Requires robust time-based logic on backend.","Automates store availability, preventing unfulfillable orders."
"VND-007","Vendor Toggles Store Availability","As a Vendor, I want a master switch to immediately toggle my store's availability between 'Online' and 'Offline' to manage unexpected events.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","3","3","backend,vendor,store-management","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-005","VND-004,VND-005,VND-006","NestJS,React,Event-Driven Architecture","Medium","Medium","Vendor can take store offline and online; Customer view updates within 30 seconds to reflect status; 'Offline' switch overrides business hours.","Code reviewed; >80% test coverage; E2E tests passing; Cache invalidation logic verified.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team, other backend teams for event consumption","","E2E, Performance","Requires fast propagation of state changes across services.","Provides vendors with direct control over their operational status."
"VND-008","Vendor Manages Product Categories","As a Vendor, I want to create, view, edit, and delete product categories within my dashboard, so that I can effectively organize my product catalog.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","3","3","backend,vendor,catalog-management","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-005","VND-004,VND-005","NestJS,React,PostgreSQL","Low","Low","Vendor can perform full CRUD on categories; Category names are unique per vendor; Cannot delete a category that contains products.","Code reviewed; >80% test coverage; E2E tests passing; Security requirements met.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for UI","","E2E, Security","","Improves catalog organization for vendors and product discovery for customers."
"VND-009","Vendor Adds a New Product to Catalog","As a Vendor, I want to add a new product by providing its name, description, price, an image, and its current stock quantity.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-12-06","5","5","backend,vendor,catalog-management,s3","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-008","VND-004,VND-008","NestJS,React,AWS S3","Medium","Medium","Successful product creation with all required fields; Error on missing/invalid data; Invalid image upload is rejected; Product can be created with zero stock.","Code reviewed; >80% test coverage; E2E tests passing; Secure file handling implemented.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for UI","AWS S3","E2E, Security","Requires S3 bucket for product images.","Enables vendors to populate their digital storefront, a fundamental requirement for sales."
"VND-010","Vendor Edits an Existing Product in their Catalog","As a vendor, I want to edit the details of an existing product, including its name, description, price, image, category, and stock quantity.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","5","5","backend,vendor,catalog-management","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-009","VND-009,VND-008,VND-004","NestJS,React,AWS S3","Medium","Low","Successfully edit all product fields; Error on invalid data or empty required fields; Stock status is automatically updated on quantity change.","Code reviewed; >80% test coverage; E2E tests passing; Security requirements met.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team for UI","AWS S3","E2E, Security","","Enables vendors to maintain an accurate and up-to-date product catalog."
"VND-011","Vendor Deletes a Product from Catalog","As a Vendor, I want to permanently remove a product from my catalog so that I can maintain an accurate and up-to-date list of items I offer for sale.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-06","5","5","backend,vendor,catalog-management","Sprint 3","Enable Vendor Self-Service and Catalog Management","Vendor Management","EPIC-03","Hyperlocal Delivery Service","VND-009","VND-009,VND-004","NestJS,React,Microservice Communication","Medium","Medium","Successful soft-deletion of a product; Deletion is blocked for a product in an active order; Deleting a product preserves historical order data.","Code reviewed; >80% test coverage; E2E tests passing; Security requirements met.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-11-25","2024-12-06","100%","Frontend team, Order Management team","","E2E, Security, Integration","Requires cross-service call to Order service to check for active orders.","Ensures catalog accuracy, which improves the customer experience."
"CUS-010","Customer Views Nearby Vendors Based on Current Location","As a customer, I want the app to automatically detect my location and show me a list of available vendors nearby.","Story","Sprint Backlog","Critical","backend.dev@company.com","product.owner@company.com","2024-12-20","5","5","backend,customer,discovery,geospatial","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","","VND-001,VND-007,ADM-009,ADM-013","NestJS,PostgreSQL,PostGIS","Medium","Medium","Customer grants location and sees a list of nearby, online vendors; Error is shown if location is denied; Empty state is shown if no vendors are available.","Code reviewed; >80% test coverage; E2E tests passing; Geospatial query performance meets NFRs.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Mobile team, DevOps for PostGIS setup","","E2E, Performance","Requires PostGIS extension on the database.","Primary discovery mechanism for customers, directly driving user engagement and orders."
"CUS-011","Customer Searches for Stores or Items","As a customer, I want to use a powerful search bar to find specific stores or food items.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-20","8","8","backend,customer,search,opensearch","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-010","CUS-010,CUS-013,VND-009","Amazon OpenSearch,NestJS,Data Indexing","Medium","Medium","Search for store by full name; Search for item by full name; Search using partial keyword; Search with a common typo returns correct results; Performance is <500ms.","Code reviewed; >80% test coverage; E2E tests passing; Search API performance meets NFRs.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Mobile team, DevOps for OpenSearch setup","Amazon OpenSearch","E2E, Performance, Security","Requires a data indexing pipeline from PostgreSQL to OpenSearch.","Increases order conversion rate by reducing time to find desired products."
"CUS-012","Customer Filters Search Results","As a customer, I want to apply filters for category, vendor rating, and price range to narrow down search results.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-20","5","5","backend,customer,search,opensearch","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-011","CUS-011,VND-008,CUS-037","Amazon OpenSearch,NestJS,API Design","Medium","Low","Can apply single category filter; Can apply multiple combined filters; Can clear all filters; Filter state persists within a session.","Code reviewed; >80% test coverage; E2E tests passing; API performance meets NFRs.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Mobile team for UI","Amazon OpenSearch","E2E, Performance","Extends the search API with filter parameters.","Improves product discovery and increases order conversion."
"CUS-013","Customer Views Vendor Profile Page","As a customer, I want to view a detailed vendor profile page with their full product catalog, ratings, and business hours.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-20","5","5","backend,customer,discovery","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-010","CUS-010,VND-005,VND-009,CUS-037,CUS-016","NestJS,API Design,Data Aggregation","Medium","Low","Displays core vendor info, operational status, and categorized product catalog; Can search within vendor's catalog; Can navigate to detailed reviews.","Code reviewed; >80% test coverage; E2E tests passing; API performance meets NFRs.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Mobile team for UI","","E2E, Performance","API needs to aggregate data from multiple sources.","Increases customer trust and conversion rates by providing all necessary information in a single view."
"CUS-014","Customer Views Product Stock Status","As a customer, I want to see a clear stock status ('Available', 'Limited Stock', or 'Out of Stock') for each item.","Story","Sprint Backlog","High","backend.dev@company.com","product.owner@company.com","2024-12-20","2","2","backend,customer,catalog","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-011","VND-009,VND-012,CUS-011","NestJS,API Design","Low","Low","Displays 'Available' for ample stock; 'Limited Stock' for low stock; 'Out of Stock' for zero stock.","Code reviewed; >80% test coverage; E2E tests passing.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Mobile team for UI","","E2E","","Improves user experience by providing critical purchasing information upfront."
"CUS-015","Customer Prevented from Adding Out of Stock Items to Cart","As a customer, I want to be visually informed and functionally prevented from adding an 'Out of Stock' item to my cart.","Story","Sprint Backlog","High","mobile.dev@company.com","product.owner@company.com","2024-12-20","1","1","mobile,customer,cart,ux","Sprint 4","Enable Customer Product Discovery and Cart Management","Customer Experience","EPIC-05","Hyperlocal Delivery Service","CUS-014","CUS-014,CUS-016,VND-009","React Native,State Management","Low","Low","'Add to Cart' button is disabled for out-of-stock items; Backend rejects API call to add out-of-stock item.","Code reviewed; >80% test coverage; E2E tests passing.","2024-10-28T09:00:00Z","2024-10-28T09:00:00Z","2024-12-09","2024-12-20","100%","Backend team for API validation","","E2E, Security","","Reduces cart abandonment and improves customer satisfaction."
